"site_id","url","content_type","published_at","title","source_url","source_date","word_count","duplicate_cluster","similarity_score","index_status","decision","reason","redirect_target","rollback_method","reviewer"
"cowinmotors","https://www.cowinmotors.com/news/valvoline-names-two-new-board-members-a9de1a58","news","2026-07-26T01:00:47.242Z","Valvoline Names Two New Board Members - aftermarket parts sourcing note","https://www.aftermarketnews.com/valvoline-names-two-new-board-members/","2026-07-24T12:20:27.000Z","252","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/catalog-data-the-foundation-of-every-sale-64c05cc3","news","2026-07-26T01:00:47.119Z","Catalog Data: The Foundation of Every Sale - aftermarket parts sourcing note","https://www.aftermarketnews.com/catalog-data-drives-every-parts-sale/","2026-07-24T12:22:41.000Z","249","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/nabc-donates-recycled-ride-to-u-s-army-national-guardsman-9f549a45","news","2026-07-25T01:00:49.006Z","NABC Donates Recycled Ride to U.S. Army National Guardsman - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/chicago-national-guardsman-receives-refurbished-vehicle-thanks-to-geico-crash-champions-and-the-nabc-recycled-rides-program/","2026-07-24T14:00:00.000Z","266","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/nokian-names-tiina-frazer-brand-marketing-svp-82f66278","news","2026-07-25T01:00:48.914Z","Nokian Names Tiina Frazer Brand, Marketing SVP - aftermarket parts sourcing note","https://www.aftermarketnews.com/tiina-frazer-nokian-tyres-marketing/","2026-07-24T14:03:18.000Z","246","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/cca-to-host-speed-to-succeed-fundraiser-for-collision-students-dfcdd88e","news","2026-07-25T01:00:48.822Z","CCA to Host Speed to Succeed Fundraiser for Collision Students - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/speed-to-succeed-returns-to-help-launch-the-next-generation-of-collision-repair-technicians/","2026-07-24T16:00:00.000Z","274","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/collision-repair-wages-rose-3-2-in-fourth-quarter-as-industry-employment-f-f151d48c","news","2026-07-25T01:00:48.673Z","Collision Repair Wages Rose 3.2% in Fourth Quarter as Industry Employment Fell, BLS Data Shows - aftermarket parts sourc","https://www.autobodynews.com/regional/midwest-regional-news/collision-repair-wages-rose-3-2-in-fourth-quarter-as-industry-employment-fell-bls-data-show","2026-07-24T21:32:26.000Z","247","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/ccc-intelligent-solutions-adds-autel-to-diagnostics-network-ad3e1efa","news","2026-07-24T01:01:38.077Z","CCC Intelligent Solutions Adds Autel to Diagnostics Network - aftermarket parts sourcing note","https://www.aftermarketnews.com/ccc-autel-diagnostics-network/","2026-07-23T13:36:13.000Z","261","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/kirmac-collision-038-autoglass-expands-in-british-columbia-d4f84ebd","news","2026-07-24T01:01:37.996Z","Kirmac Collision &#038; Autoglass Expands in British Columbia - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/kirmac-collision-autoglass-brings-its-collision-and-glass-services-to-penticton/","2026-07-23T13:53:12.000Z","244","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/frame-by-frame-how-heidi-mcdaniel-turned-a-bookkeeping-side-job-into-a-fam-57340dca","news","2026-07-24T01:01:37.739Z","Frame by Frame: How Heidi McDaniel Turned a Bookkeeping Side Job Into a Family Legacy - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/frame-by-frame-how-heidi-mcdaniel-turned-a-bookkeeping-side-job-into-a-family-legacy","2026-07-23T20:04:49.000Z","265","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/wholesale-used-vehicle-values-post-first-monthly-decline-since-spring-rebo-5ba6d170","news","2026-07-24T01:01:37.590Z","Wholesale Used-Vehicle Values Post First Monthly Decline Since Spring Rebound as EV Share Hits a Record - aftermarket pa","https://www.autobodynews.com/regional/midwest-regional-news/wholesale-used-vehicle-values-post-first-monthly-decline-since-spring-rebound-as-ev-share-hits-a-record","2026-07-23T22:21:38.000Z","218","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/vehicle-age-differences-affect-key-aftermarket-sectors-590eca2a","news","2026-07-23T01:01:15.954Z","Vehicle age differences affect key aftermarket sectors - aftermarket parts sourcing note","https://www.aftermarketmatters.com/national-news/vehicle-age-differences-affects-key-aftermarket-sectors/","2026-07-22T14:29:49.000Z","266","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/ccc-intelligent-solutions-adds-autel-to-diagnostics-network-26bfd9be","news","2026-07-23T01:01:14.421Z","CCC Intelligent Solutions Adds Autel to Diagnostics Network - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/ccc-intelligent-solutions-adds-autel-to-diagnostics-network/","2026-07-22T15:00:00.000Z","263","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/topdon-usa-announces-partnership-with-solera-to-integrate-identifix-direct-b49d31d8","news","2026-07-23T01:01:14.336Z","TOPDON USA announces partnership with Solera to integrate Identifix Direct-Hit - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/mechanical-product-news/topdon-usa-announces-partnership-with-solera-to-integrate-identifix-direct-hit/","2026-07-22T16:12:54.000Z","268","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/bca-bearings-expands-coverage-with-17-new-parts-a546651c","news","2026-07-23T01:01:14.132Z","BCA Bearings Expands Coverage With 17 New Parts - aftermarket parts sourcing note","https://www.counterman.com/bca-bearings-expands-coverage-with-17-new-parts/","2026-07-22T17:26:46.000Z","263","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/aaa-recognizes-2026-best-in-repair-and-service-providers-e67da9ba","news","2026-07-22T01:00:54.439Z","AAA recognizes 2026 best in repair and service providers - aftermarket parts sourcing note","https://www.aftermarketmatters.com/national-news/aaa-recognizes-2026-best-in-repair-and-service-providers/","2026-07-21T20:52:37.000Z","264","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/enter-to-win-i-car-launches-platinum-experience-sema-trip-giveaway-c72fc7e5","news","2026-07-22T01:00:53.184Z","Enter to Win: I-CAR launches Platinum Experience SEMA Trip Giveaway - aftermarket parts sourcing note","https://www.aftermarketmatters.com/collision-repair/enter-to-win-i-car-launches-platinum-experience-sema-trip-giveaway/","2026-07-21T21:15:40.000Z","267","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/gold-eagle-company-brings-former-mema-leader-to-advisory-board-ed65fae5","news","2026-07-22T01:00:52.029Z","Gold Eagle Company brings former MEMA leader to advisory board - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/gold-eagle-company-brings-former-mema-leader-to-advisory-board/","2026-07-21T21:48:42.000Z","262","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/gov-newsom-secures-13-automakers-to-offer-instant-rebates-for-first-time-z-868a2b92","news","2026-07-22T01:00:51.855Z","Gov. Newsom secures 13 automakers to offer instant rebates for first-time ZEV buyers - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/northern-california/gov-newsom-secures-13-automakers-to-offer-instant-rebates-for-first-time-zev-buyers/","2026-07-21T22:11:21.000Z","259","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/new-packaging-requirements-could-affect-automotive-manufacturers-a444029c","news","2026-07-21T01:01:39.325Z","New packaging requirements could affect automotive manufacturers - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/northern-california/new-packaging-requirements-could-affect-automotive-manufacturers/","2026-07-20T14:56:21.000Z","242","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/aam-group-adds-deatschwerks-as-supplier-partner-ff565a88","news","2026-07-21T01:01:39.197Z","AAM Group Adds DeatschWerks as Supplier Partner - aftermarket parts sourcing note","https://www.counterman.com/deatschwerks-added-to-aam-group-line-card/","2026-07-20T15:08:10.000Z","245","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/snap-on-adds-apollo-gen-4-scan-tool-training-videos-to-youtube-3f1521bd","news","2026-07-21T01:01:39.028Z","Snap-on Adds APOLLO Gen 4 Scan Tool Training Videos to YouTube - aftermarket parts sourcing note","https://www.aftermarketmatters.com/product-news/snap-on-adds-apollo-gen-4-scan-tool-training-videos-to-youtube/","2026-07-20T17:06:23.000Z","283","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/the-advocate-center-collision-in-tacoma-wash-3596c7e8","news","2026-07-21T01:01:37.068Z","The Advocate: Center Collision in Tacoma, Wash. - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/the-advocate-center-collision-in-tacoma-wash","2026-07-20T20:06:55.000Z","249","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/autologue-announces-re-birth-of-partswatch-c2a05e84","news","2026-07-19T01:01:46.686Z","Autologue Announces Re-Birth of PartsWatch - aftermarket parts sourcing note","https://www.counterman.com/autologue-announces-re-birth-of-partswatch/","2026-07-16T13:15:29.000Z","233","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/big-brand-tire-038-service-acquires-belle-tire-9f02e046","news","2026-07-19T01:01:46.598Z","Big Brand Tire &#038; Service Acquires Belle Tire - aftermarket parts sourcing note","https://www.aftermarketnews.com/big-brand-tire-service-announces-strategic-acquisition-of-belle-tire/","2026-07-16T13:52:45.000Z","253","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/niterra-elevates-jeff-desveaux-to-lead-global-product-strategy-66b0180f","news","2026-07-19T01:01:46.536Z","Niterra Elevates Jeff Desveaux to Lead Global Product Strategy - aftermarket parts sourcing note","https://www.aftermarketnews.com/niterra-elevates-desveaux-to-lead-global-product-strategy/","2026-07-16T13:52:46.000Z","247","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/gold-eagle-appoints-bill-long-to-advisory-board-0ddffae4","news","2026-07-19T01:01:46.426Z","Gold Eagle Appoints Bill Long to Advisory Board - aftermarket parts sourcing note","https://www.aftermarketnews.com/gold-eagle-appoints-bill-long-to-advisory-board/","2026-07-16T14:27:42.000Z","263","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/state-collision-associations-announce-upcoming-conferences-2c580a9e","news","2026-07-18T01:00:47.021Z","State collision associations announce upcoming conferences - aftermarket parts sourcing note","https://www.repairerdrivennews.com/2026/07/17/heres-a-look-at-the-upcoming-conference-schedule-for-the-collision-industry/","2026-07-17T10:30:49.000Z","260","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/distribution-update-advance-auto-parts-1623e2a0","news","2026-07-18T01:00:46.931Z","Distribution Update: Advance Auto Parts - aftermarket parts sourcing note","https://www.aftermarketnews.com/distribution-update-advance-auto-parts/","2026-07-17T11:00:00.000Z","238","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/acc-names-ryan-boyer-as-inaugural-scholarship-recipient-e301cf09","news","2026-07-18T01:00:46.856Z","ACC Names Ryan Boyer as Inaugural Scholarship Recipient - aftermarket parts sourcing note","https://www.aftermarketnews.com/acc-inaugural-scholarship-recipient-ryan-boyer/","2026-07-17T12:28:52.000Z","237","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/california-towing-bill-would-put-auto-body-shops-on-the-hook-for-fines-not-19e1bbf2","news","2026-07-18T01:00:46.688Z","California Towing Bill Would Put Auto Body Shops on the Hook for Fines, Not Just Tow Yards - aftermarket parts sourcing ","https://www.autobodynews.com/regional/midwest-regional-news/california-towing-bill-would-put-auto-body-shops-on-the-hook-for-fines-not-just-tow-yards","2026-07-17T15:36:30.000Z","242","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/ntn-driveshaft-receives-gm-8216-supplier-quality-excellence-8217-award-0b117e93","news","2026-07-17T01:01:37.652Z","NTN Driveshaft Receives GM &#8216;Supplier Quality Excellence&#8217; Award - aftermarket parts sourcing note","https://www.aftermarketnews.com/ntn-driveshaft-receives-gm-supplier-quality-excellence-award/","2026-07-16T14:32:20.000Z","266","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/auto-value-and-bumper-to-bumper-name-tech-of-the-year-champion-775b5c08","news","2026-07-17T01:01:37.571Z","Auto Value and Bumper to Bumper Name Tech of the Year Champion - aftermarket parts sourcing note","https://www.counterman.com/auto-value-and-bumper-to-bumper-name-tech-of-the-year-champion/","2026-07-16T15:24:06.000Z","260","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/california-glass-bill-narrows-scope-as-it-advances-through-legislature-6ca80249","news","2026-07-17T01:01:37.335Z","California Glass Bill Narrows Scope as It Advances Through Legislature - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/california-glass-bill-narrows-scope-as-it-advances-through-legislature","2026-07-16T20:42:44.000Z","220","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/nearly-a-third-of-u-s-cities-shift-10-or-more-spots-in-allstate-s-2026-col-ae6531d1","news","2026-07-17T01:01:37.174Z","Nearly a Third of U.S. Cities Shift 10 or More Spots in Allstate's 2026 Collision Rankings - aftermarket parts sourcing ","https://www.autobodynews.com/regional/midwest-regional-news/nearly-a-third-of-u-s-cities-shift-10-or-more-spots-in-allstates-2026-collision-rankings","2026-07-16T22:58:07.000Z","240","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/gear-group-acquires-adaptive-learning-provider-today-8217-s-class-04bbac44","news","2026-07-16T01:00:48.211Z","Gear Group acquires adaptive learning provider Today&#8217;s Class - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/mechanical-education-training/gear-group-acquires-adaptive-learning-provider-todays-class/","2026-07-15T20:05:31.000Z","278","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/fixgo-expands-to-san-diego-county-with-20-new-tire-installation-partners-578f2a5b","news","2026-07-16T01:00:48.086Z","FixGo expands to San Diego County with 20 new tire installation partners - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/southern-california/fixgo-expands-to-san-diego-county-with-20-new-tire-installation-partners/","2026-07-15T20:37:16.000Z","270","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/repair-quality-why-systems-beat-talent-3b32e0dd","news","2026-07-16T01:00:46.844Z","Repair Quality: Why Systems Beat Talent - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/repair-quality-why-systems-beat-talent","2026-07-15T21:28:43.000Z","236","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/usmca-talks-and-tariff-expiration-converge-next-week-with-collision-parts--95118a23","news","2026-07-16T01:00:46.620Z","USMCA Talks and Tariff Expiration Converge Next Week With Collision Parts Pricing in Play - aftermarket parts sourcing n","https://www.autobodynews.com/regional/midwest-regional-news/usmca-talks-and-tariff-expiration-converge-next-week-with-collision-parts-pricing-in-play","2026-07-15T21:39:34.000Z","268","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/july-legislative-update-california-bills-that-can-impact-auto-repair-67b5d405","news","2026-07-15T01:01:40.522Z","July Legislative Update: California bills that can impact auto repair - aftermarket parts sourcing note","https://www.aftermarketmatters.com/regions/northern-california/july-legislative-update-california-bills-that-can-impact-auto-repair-4/","2026-07-14T18:43:38.000Z","262","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/texas-automotive-student-claims-fueling-the-future-scholarship-11192ba6","news","2026-07-15T01:01:40.391Z","Texas automotive student claims Fueling the Future scholarship - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/mechanical-education-training/texas-automotive-student-claims-fueling-the-future-scholarship/","2026-07-14T20:48:41.000Z","268","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/tire-outlet-strengthens-central-florida-footprint-with-new-ocala-store-97c1c461","news","2026-07-15T01:01:40.258Z","Tire Outlet strengthens Central Florida footprint with new Ocala store - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/tire-outlet-strengthens-central-florida-footprint-with-new-ocala-store/","2026-07-14T21:33:51.000Z","279","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/buyers-trade-down-to-cheaper-vehicles-as-new-car-prices-hold-below-50-000--31a376cd","news","2026-07-15T01:01:39.797Z","Buyers Trade Down to Cheaper Vehicles as New-Car Prices Hold Below $50,000 for Sixth Straight Month - aftermarket parts ","https://www.autobodynews.com/regional/midwest-regional-news/buyers-trade-down-to-cheaper-vehicles-as-new-car-prices-hold-below-50-000-for-sixth-straight-month","2026-07-14T22:35:24.000Z","246","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/aapex-earns-high-marks-in-industry-tradeshow-rankings-bddcfb86","news","2026-07-14T01:01:00.795Z","AAPEX Earns High Marks in Industry Tradeshow Rankings - aftermarket parts sourcing note","https://www.aftermarketnews.com/aapex-earns-high-marks-in-industry-tradeshow-rankings/","2026-07-13T13:41:18.000Z","264","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/fuel-summer-adventures-with-federated-contest-74709e74","news","2026-07-14T01:01:00.660Z","Fuel summer adventures with Federated contest - aftermarket parts sourcing note","https://www.aftermarketmatters.com/mechanical-repair/fuel-summer-adventures-with-federated-contest/","2026-07-13T14:50:48.000Z","265","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/why-more-state-collision-repair-associations-are-investing-in-legislative--e8dda889","news","2026-07-14T01:01:00.363Z","Why More State Collision Repair Associations Are Investing in Legislative Advocacy - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/why-more-state-collision-repair-associations-are-investing-in-legislative-advocacy","2026-07-13T19:06:28.000Z","257","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/wholesale-used-vehicle-values-rise-2-1-in-june-a-slower-pace-than-earlier--bc668fff","news","2026-07-14T01:01:00.213Z","Wholesale Used-Vehicle Values Rise 2.1% in June, a Slower Pace Than Earlier in 2026 - aftermarket parts sourcing note","https://www.autobodynews.com/regional/midwest-regional-news/wholesale-used-vehicle-values-rise-2-1-in-june-a-slower-pace-than-earlier-in-2026","2026-07-13T19:26:19.000Z","235","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/women-at-the-wheel-pepper-wilson-df77bef4","news","2026-07-13T01:01:13.970Z","Women at the Wheel: Pepper Wilson - aftermarket parts sourcing note","https://www.aftermarketnews.com/women-at-the-wheel-pepper-wilson/","2026-07-10T11:00:00.000Z","242","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/challenges-of-geopolitical-risks-in-global-supply-chains-792e6675","news","2026-07-13T01:01:13.867Z","Challenges of Geopolitical Risks in Global Supply Chains - aftermarket parts sourcing note","https://www.aftermarketnews.com/challenges-of-geopolitical-risk-in-global-supply-chains/","2026-07-10T11:00:00.000Z","273","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/secondary-air-pumps-explained-3ccb7a91","news","2026-07-13T01:01:13.778Z","Secondary Air Pumps Explained - aftermarket parts sourcing note","https://www.counterman.com/secondary-air-pumps-explained/","2026-07-10T11:10:00.000Z","257","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/spring-compressors-require-safe-handling-c85d8d28","news","2026-07-13T01:01:13.660Z","Spring Compressors Require Safe Handling - aftermarket parts sourcing note","https://www.counterman.com/spring-compressors-require-safe-handling/","2026-07-10T11:15:00.000Z","257","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/i-car-publishes-industry-best-practice-for-equipment-readiness-24491d19","news","2026-07-12T01:01:04.488Z","I-CAR Publishes Industry Best Practice for Equipment Readiness - aftermarket parts sourcing note","https://www.bodyshopbusiness.com/i-car-publishes-industry-best-practice-for-equipment-readiness/","2026-07-10T12:00:00.000Z","252","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/mix-yang-uaf-award-fueling-the-future-scholarship-1f5ac624","news","2026-07-12T01:01:04.438Z","MiX, YANG, UAF Award Fueling the Future Scholarship - aftermarket parts sourcing note","https://www.aftermarketnews.com/fueling-the-future-scholarship-recipient-named/","2026-07-10T12:30:25.000Z","244","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
"cowinmotors","https://www.cowinmotors.com/news/where-are-we-going-03f6c457","news","2026-07-12T01:01:04.353Z","Where Are We Going? - aftermarket parts sourcing note","https://www.aftermarketnews.com/where-are-we-going/","2026-07-10T13:21:03.000Z","270","","","noindex,follow","noindex-follow","Legacy external News retained for audit and editorial review; excluded from public lists and sitemap while noindex.","","Restore indexable flag and public visibility after editorial review.","system-audit"
